stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
WE130,5249,"BASELINE / MONTEREY",,45.337447,-75.798065,,,0
WE140,5250,"BASELINE / MONTEREY",,45.337284,-75.797991,,,0
WE190,1145,"BASELINE / GUTHRIE",,45.339062,-75.792903,,,0
WE200,311,"BASELINE / GUTHRIE",,45.338899,-75.792829,,,0
WE230,2903,"BASELINE / GREENBANK",,45.340524,-75.789338,,,0
WE250,4051,"MORRISON / BASELINE",,45.3389,-75.794474,,,0
WE260,4052,"MORRISON / BASELINE",,45.338712,-75.794604,,,0
WE270,5260,"MORRISON / DRAPER",,45.339759,-75.795127,,,0
WE280,5259,"MORRISON / DRAPER",,45.340219,-75.795249,,,0
WE290,5258,"MORRISON / BERGEN",,45.342369,-75.796626,,,0
WE300,5257,"MORRISON / BAYLIE",,45.342874,-75.796722,,,0
WE310,5256,"MORRISON / CONSUL",,45.344345,-75.797418,,,0
WE320,5255,"MORRISON / CONSUL",,45.344407,-75.79729,,,0
WE330,1699,"MORRISON / SAXTON",,45.345252,-75.795748,,,0
WE335,5270,"MORRISON / ASHLEY",,45.345878,-75.793533,,,0
WE340,5254,"MORRISON / SAXTON",,45.345206,-75.795545,,,0
WE345,5253,"MORRISON / ASHLEY",,45.345796,-75.793355,,,0
WE350,5269,"MORRISON / DRAPER",,45.345989,-75.791222,,,0
WE360,4069,"DRAPER / MORRISON",,45.345574,-75.790946,,,0
WE370,5268,"LISA / DRAPER",,45.343766,-75.789642,,,0
WE380,5252,"LISA / DRAPER",,45.343675,-75.789566,,,0
WF001,955,"HAANEL / AD. 2",,45.321202,-75.866916,,,0
WF010,915,"WESTCLIFFE / OBERON",,45.317555,-75.841179,,,0
WF020,944,"WESTCLIFFE / OBERON",,45.317563,-75.84095,,,0
WF030,5251,"WESTCLIFFE / PRIAM WAY",,45.316757,-75.840015,,,0
WF040,5272,"WESTCLIFFE / PRIAM WAY",,45.316704,-75.84022,,,0
WF050,5267,"WESTCLIFFE / SEYTON",,45.316394,-75.837941,,,0
WF060,916,"SEYTON / WESTCLIFFE",,45.316616,-75.837504,,,0
WF070,2364,"SEYTON / CYMBELINE",,45.31775,-75.834443,,,0
WF080,5266,"SEYTON / CYMBELINE",,45.317654,-75.834865,,,0
WF090,5265,"SEYTON / TYRRELL",,45.314181,-75.831844,,,0
WF100,5264,"SEYTON / TYRRELL",,45.314143,-75.83159,,,0
WF110,917,"SEYTON / SONNET",,45.313648,-75.831545,,,0
WF120,918,"SEYTON / SONNET",,45.313259,-75.831128,,,0
WF130,5263,"SEYTON / OLD RICHMOND",,45.311803,-75.829883,,,0
WF133,1823,"OLD RICHMOND / SEYTON",,45.311223,-75.829252,,,0
WF135,5262,"OLD RICHMOND / MOODIE",,45.313406,-75.828627,,,0
WF140,5261,"OLD RICHMOND / SEYTON",,45.311916,-75.829308,,,0
WF145,5271,"MOODIE / OLD RICHMOND",,45.314137,-75.828924,,,0
WF150,924,"OLD RICHMOND / MOODIE",,45.31535,-75.828757,,,0
WF160,920,"OLD RICHMOND / MOODIE",,45.315296,-75.828706,,,0
WF170,5273,"OLD RICHMOND / ARNOLD",,45.315984,-75.827793,,,0
WF180,5274,"OLD RICHMOND / ARNOLD",,45.316011,-75.827856,,,0
WF190,5275,"OLD RICHMOND / AD. 3924",,45.316973,-75.827628,,,0
WF200,5276,"OLD RICHMOND / AD. 3924",,45.316953,-75.827386,,,0
WF210,921,"OLD RICHMOND / LONGWOOD",,45.319055,-75.826736,,,0
WF220,923,"OLD RICHMOND / TANGLEWOOD",,45.319649,-75.826691,,,0
WF230,5277,"OLD RICHMOND / KIMBERLEY",,45.322804,-75.826143,,,0
WF240,5278,"OLD RICHMOND / KIMBERLEY",,45.322236,-75.825933,,,0
WF260,5279,"OLD RICHMOND / ROBERTSON",,45.324579,-75.826454,,,0
WF270,925,"MOODIE / TYRELL",,45.316933,-75.830026,,,0
WF280,919,"MOODIE / TYRELL",,45.317323,-75.830532,,,0
WF290,5280,"MOODIE / HADLEY",,45.320971,-75.832696,,,0
WF300,5281,"MOODIE / HADLEY",,45.321041,-75.832478,,,0
WF312,6477,"MOODIE / ROBERTSON",,45.323716,-75.834411,,,0
WF316,1316,"MOODIE / FITZGERALD",,45.325138,-75.835136,,,0
WF317,8569,"MOODIE / AD. 200",,45.332465,-75.839335,,,0
WF318,5284,"MOODIE / RAMP",,45.336172,-75.840925,,,0
WF320,2497,"MOODIE / ROBERTSON",,45.323825,-75.834175,,,0
WF325,5285,"MOODIE / STAFFORD",,45.325186,-75.834955,,,0
WF327,8570,"MOODIE / AD. 201",,45.333682,-75.839729,,,0
WF328,315,"MOODIE / RAMP",,45.336342,-75.84077,,,0
WF335,914,"ROBERTSON / WESTCLIFFE",,45.318737,-75.841689,,,0
WF340,930,"ROBERTSON / FITZGERALD",,45.319527,-75.839728,,,0
WF342,5286,"ROBERTSON / FITZGERALD",,45.320796,-75.836716,,,0
WF345,2959,"ROBERTSON / WESTCLIFFE",,45.318601,-75.841435,,,0
WF351,1313,"ROBERTSON / FITZGERALD",,45.320748,-75.836354,,,0
WF360,5287,"ROBERTSON / MOODIE",,45.321854,-75.834124,,,0
WF380,922,"ROBERTSON / MOODIE",,45.3226,-75.83223,,,0
WF390,932,"ROBERTSON / MOODIE",,45.322475,-75.832131,,,0
WF400,5289,"ROBERTSON / VANIER",,45.323877,-75.828921,,,0
WF410,5290,"ROBERTSON / VANIER",,45.32382,-75.828904,,,0
WF420,936,"1951 ROBERTSON",,45.325577,-75.824822,,,0
WF430,933,"1966 ROBERTSON",,45.32529,-75.82508,,,0
WF440,5291,"ROBERTSON / STINSON",,45.326535,-75.82254,,,0
WF450,5292,"ROBERTSON / STINSON",,45.32632,-75.822606,,,0
WF455,937,"ROBERTSON / STAFFORD",,45.327511,-75.820232,,,0
WF457,5293,"ROBERTSON / NORTHSIDE",,45.328755,-75.817487,,,0
WF460,5294,"ROBERTSON / LYNHAR",,45.327668,-75.819324,,,0
WF462,6493,"ROBERTSON / NORTHSIDE",,45.328629,-75.81745,,,0
WF465,5295,"ROBERTSON / BASELINE",,45.332452,-75.814228,,,0
WF470,2872,"NORTHSIDE / THORNCLIFF",,45.32882,-75.816338,,,0
WF472,5296,"ROBERTSON / BASELINE",,45.333861,-75.813573,,,0
WF475,940,"NORTHSIDE / THORNCLIFF",,45.329299,-75.815133,,,0
WF485,939,"NORTHSIDE / THORNCLIFF",,45.329199,-75.815032,,,0
WF490,5297,"NORTHSIDE / FOOTHILLS",,45.330153,-75.813566,,,0
WF500,5298,"NORTHSIDE / FOOTHILLS",,45.329956,-75.813645,,,0
WF530,4902,"LARKSPUR / NORTHSIDE",,45.327926,-75.817369,,,0
WF540,5301,"EATON / LYNHAR",,45.326381,-75.817745,,,0
WF550,2952,"CASSIDY / GRANGEMILL",,45.329093,-75.809382,,,0
WF555,1393,"CASSIDY / BRUIN",,45.32634,-75.808012,,,0
WF560,5303,"CASSIDY / GRANGEMILL",,45.329173,-75.809241,,,0
WF565,1610,"CASSIDY / BELL H.S.",,45.326257,-75.807733,,,0
WF570,5304,"BELL H.S. / CASSIDY",,45.327021,-75.80905,,,0
WF580,5305,"BELL H.S.",,45.325716,-75.81052,,,0
WF600,1956,"SEYTON / SEYTON",,45.313656,-75.832845,,,0
WF605,1996,"SEYTON / FORESTVIEW",,45.313548,-75.832949,,,0
WF620,5306,"SEYTON / FLORIZEL",,45.314751,-75.835434,,,0
WF630,5307,"SEYTON / WESTCLIFFE",,45.316095,-75.837651,,,0
WF700,6480,"HWY 417/MOODIE (PRESS BUTTON)",,45.33629,-75.84109,,,0
WF703,6962,"FITZGERALD / ROBERTSON",,45.32095,-75.836893,,,0
WF705,1383,"FITZGERALD / AD. 25",,45.321852,-75.837277,,,0
WF715,1385,"FITZGERALD / AD. 16",,45.324977,-75.836029,,,0
WG010,6413,"CARLING / BAYSHORE",,45.35354,-75.809021,,,0
WG020,6415,"CARLING / BAYSHORE",,45.353269,-75.808769,,,0
WG030,5308,"CARLING / ANDREW HAYDON PARK",,45.351366,-75.814114,,,0
WG040,6414,"CARLING / ANDREW HAYDON PARK",,45.351396,-75.813144,,,0
WG050,5309,"CARLING / ACRES SIDE",,45.349716,-75.817963,,,0
WG060,5310,"CARLING / HOLLY ACRES",,45.34925,-75.818313,,,0
WG065,2408,"CARLING / CORKSTOWN",,45.348703,-75.820131,,,0
WG070,902,"CORKSTOWN / CARLING",,45.347841,-75.822094,,,0
WG080,907,"CORKSTOWN / CARLING",,45.347795,-75.821929,,,0
WG110,5319,"CORKSTOWN / HORNER",,45.3465,-75.825033,,,0
WG120,5318,"CORKSTOWN / HORNER",,45.346254,-75.826005,,,0
WG125,1340,"CORKSTOWN / CREEKWOOD",,45.345222,-75.827983,,,0
WG128,1341,"CORKSTOWN / CREEKWOOD",,45.345349,-75.828147,,,0
WG130,4070,"CORKSTOWN / CRYSTAL BEACH",,45.344426,-75.830327,,,0
WG180,899,"CRYSTAL BEACH / CORKSTOWN",,45.344492,-75.830952,,,0
WG190,903,"CRYSTAL BEACH / STILLWATER",,45.345114,-75.831072,,,0
WG200,5316,"CRYSTAL BEACH / HERRINGTON",,45.346018,-75.831853,,,0
WG210,5317,"CRYSTAL BEACH / BEDALE",,45.346967,-75.832441,,,0
WG220,898,"CRYSTAL BEACH / SOLVA",,45.347898,-75.834791,,,0
WG230,904,"CRYSTAL BEACH / SOLVA",,45.348087,-75.8347,,,0
WG240,5314,"CRYSTAL BEACH / ULLSWATER",,45.349839,-75.835186,,,0
WG250,5313,"CRYSTAL BEACH / ULLSWATER",,45.349771,-75.835072,,,0
WG260,5312,"CRYSTAL BEACH / CARLING",,45.351708,-75.833866,,,0
WG270,5311,"CRYSTAL BEACH / CARLING",,45.351716,-75.833623,,,0
WG280,908,"CARLING / SUNNY BRAE",,45.352407,-75.834892,,,0
WG290,897,"CARLING / SUNNY BRAE",,45.352273,-75.835059,,,0
WG300,896,"CARLING / ULLSWATER",,45.352284,-75.83997,,,0
WG310,5321,"CARLING / ULLSWATER",,45.352413,-75.839942,,,0
WG320,909,"CARLING / JAMES CUMMINGS",,45.352589,-75.843007,,,0
WG330,5322,"CARLING / JAMES CUMMINGS",,45.35239,-75.842779,,,0
WG350,5324,"CARLING / MOODIE",,45.352832,-75.844625,,,0
WG360,910,"CARLING / GRANDVIEW",,45.354277,-75.848679,,,0
WG380,5325,"CARLING PLACE",,45.354437,-75.849839,,,0
WG385,1336,"CARLING / CARLING PLACE",,45.35343,-75.849608,,,0
WG435,8492,"CARLING PLACE BUSWAY",,45.351249,-75.84749,,,0
WG450,1827,"MOODIE / CRYSTAL BAY CENTRE",,45.349745,-75.84609,,,0
WG455,1824,"MOODIE / CRYSTAL BAY CENTRE",,45.349807,-75.84591,,,0
WG460,1910,"MOODIE / AD. 185",,45.345275,-75.843372,,,0
WG465,1773,"MOODIE / CORKSTOWN",,45.342317,-75.84227,,,0
WG470,1939,"MOODIE / AD. 185",,45.34596,-75.843581,,,0
WG475,1772,"MOODIE / CORKSTOWN",,45.342502,-75.842085,,,0
WG480,5326,"GRANDVIEW / BORDEN",,45.355406,-75.849445,,,0
WG490,6461,"MOODIE / HIGHWAY 417",,45.340595,-75.841652,,,0
WG495,6478,"HIGHWAY 417 / MOODIE",,45.340478,-75.841603,,,0
WG500,7962,"MOODIE / RAMP",,45.340453,-75.841762,,,0
WG600,1378,"ABBOTT POINT OF CARE / MOODIE",,45.345429,-75.841474,,,0
WG610,1379,"ABBOTT POINT OF CARE / MOODIE",,45.345339,-75.841359,,,0
WH002,1288,"WALDEN / AD. 141",,45.328839,-75.920743,,,0
WH003,1289,"WALDEN / SLADE",,45.328429,-75.919689,,,0
WH006,1292,"WALDEN / IRONSIDE",,45.327523,-75.923793,,,0
WH007,1293,"WALDEN / IRONSIDE",,45.327468,-75.923704,,,0
WH008,1294,"WALDEN / BRYANT",,45.325717,-75.924283,,,0
WH009,1295,"WALDEN / WITHERSPOON",,45.325634,-75.92394,,,0
WH010,886,"CARLING / GRANDVIEW",,45.354827,-75.850422,,,0
WH015,7969,"CARLING / DAVIDSON'S SIDE",,45.351235,-75.866199,,,0
WH020,7976,"CARLING / GRANDVIEW",,45.354529,-75.850246,,,0
WH025,7975,"CARLING / DAVIDSON'S SIDE",,45.351136,-75.866098,,,0
WH030,7970,"CARLING / DAVIDSON'S SIDE",,45.350365,-75.868314,,,0
WH040,7974,"CARLING / DAVIDSON'S SIDE",,45.350221,-75.868277,,,0
WH050,7971,"CARLING / RIFLE",,45.348206,-75.873277,,,0
WH060,890,"CARLING / RIFLE",,45.347867,-75.873778,,,0
WH070,887,"D.R.D.C.",,45.345216,-75.882778,,,0
WH081,2093,"CARLING / SHIRLEY'S BAY",,45.344802,-75.881188,,,0
WH091,2094,"CARLING / SHIRLEY'S BAY",,45.345404,-75.879331,,,0
WH098,3280,"GOLDRIDGE / STIKINE",,45.317694,-75.925117,,,0
WH099,3281,"GOLDRIDGE / STIKINE",,45.317497,-75.925259,,,0
WH100,888,"CARLING / BURKE",,45.342458,-75.886904,,,0
WH102,3612,"GOLDRIDGE / HEMLO",,45.315406,-75.921059,,,0
WH104,3570,"GOLDRIDGE / HEMLO",,45.315363,-75.921544,,,0
WH105,7972,"CARLING / AD. 3859",,45.340821,-75.890508,,,0
WH106,3571,"GOLDRIDGE / AFTON",,45.314561,-75.92307,,,0
WH107,3611,"GOLDRIDGE / GRENGOLD",,45.314013,-75.923165,,,0
WH108,3572,"GOLDRIDGE / INSMILL",,45.311852,-75.924155,,,0
WH109,3610,"GOLDRIDGE / INSMILL",,45.312232,-75.923361,,,0
WH110,7973,"CARLING / BURKE",,45.342153,-75.887188,,,0
WH111,3573,"GOLDRIDGE / CHELTONIA",,45.313128,-75.926835,,,0
WH112,3608,"GOLDRIDGE / INSMILL",,45.312905,-75.92667,,,0
WH113,3607,"GOLDRIDGE / NORGOLD",,45.314885,-75.926676,,,0
WH115,889,"CARLING / AD. 3859",,45.340713,-75.890407,,,0
WH116,3278,"STIKINE / MARICONA WAY",,45.319146,-75.925753,,,0
WH118,3609,"GOLDRIDGE / CAMBIOR",,45.31551,-75.927509,,,0
WH119,3279,"STIKINE / NORTOBA",,45.319629,-75.926245,,,0
WH120,7977,"HERZBERG / AD. 100",,45.335365,-75.895083,,,0
WH122,645,"HERZBERG / CARLING",,45.33847,-75.896785,,,0
WH124,646,"HERZBERG / BAYFIELD",,45.337197,-75.896007,,,0
WH125,1822,"HERZBERG / BAYFIELD",,45.337135,-75.896212,,,0
WH126,647,"HERZBERG / MARCH",,45.332494,-75.893314,,,0
WH127,648,"HERZBERG / MARCH",,45.333316,-75.893893,,,0
WH174,2499,"CAMPEAU / TERRY FOX",,45.310869,-75.917266,,,0
WH182,2088,"KANATA / EARL GREY",,45.311961,-75.910891,,,0
WH183,1893,"KANATA / CAMPEAU",,45.31275,-75.915487,,,0
WH188,2868,"KANATA / CAMPEAU",,45.313011,-75.915625,,,0
WH189,2087,"KANATA / EARL GREY",,45.312047,-75.911872,,,0
WH193,6399,"HERZBERG / CARLING",,45.339798,-75.897817,,,0
WH197,6500,"CARLING / HERZBERG",,45.339181,-75.896931,,,0
WH198,431,"LORD BYNG / KANATA",,45.311941,-75.905267,,,0
WH199,432,"LORD BYNG / KANATA",,45.311978,-75.905496,,,0
WH205,5450,"TERRY FOX / CENTRUM",,45.308729,-75.915847,,,0
WH220,857,"LEGGET / AD. 309",,45.34019,-75.905558,,,0
WH230,7989,"LEGGET / AD. 310",,45.340064,-75.905572,,,0
WH240,7990,"LEGGET / AD. 350",,45.340773,-75.908666,,,0
WH250,7988,"LEGGET / AD. 350",,45.340656,-75.908807,,,0
WH260,7991,"LEGGET / SOLANDT",,45.343639,-75.913191,,,0
WH270,7987,"LEGGET / SOLANDT",,45.343541,-75.913371,,,0
WH310,1894,"MARCH / SOLANDT",,45.342108,-75.916321,,,0
WH315,7410,"SCHNEIDER / CARLING",,45.338951,-75.902739,,,0
WH317,7409,"SCHNEIDER / CARLING",,45.338968,-75.902534,,,0
WH318,1749,"4055 CARLING",,45.338123,-75.907966,,,0
WH319,1779,"4048 CARLING",,45.337969,-75.907649,,,0
WH320,7985,"MARCH ROAD / CARLING",,45.338147,-75.910773,,,0
WH330,867,"MARCH / STATION",,45.338195,-75.911385,,,0
WH340,7984,"360 MARCH",,45.336227,-75.908368,,,0
WH345,858,"MARCH / TERON",,45.334821,-75.906316,,,0
WH349,574,"MARCH / AD. 365",,45.337244,-75.910106,,,0
WH350,7986,"329 MARCH",,45.33574,-75.908208,,,0
WH355,1600,"MARCH / TERON",,45.334486,-75.905835,,,0
WH360,7980,"TERON / STEACIE",,45.3335,-75.904939,,,0
WH364,341,"KANATA / STIKINE",,45.320431,-75.927232,,,0
WH366,1296,"KANATA / WALDEN",,45.323747,-75.922734,,,0
WH367,,"RICHARDSON / ALL SAINTS H.S.",,45.323115,-75.924144,,,0
WH368,1298,"KANATA / KEYROCK",,45.32045,-75.927398,,,0
WH370,868,"TERON / STEACIE",,45.333175,-75.904688,,,0
WH371,1297,"KANATA / WALDEN",,45.323585,-75.922698,,,0
WH372,3579,"KANATA / WALDEN",,45.323502,-75.92414,,,0
WH374,3580,"KANATA / GOULBURN",,45.323429,-75.923987,,,0
WH380,7979,"TERON / BETHUNE",,45.332014,-75.902914,,,0
WH390,7981,"TERON / BETHUNE",,45.332015,-75.903118,,,0
WH400,874,"TERON / PENFIELD",,45.329893,-75.900065,,,0
WH410,6891,"TERON / BEAVERBROOK",,45.329994,-75.90046,,,0
WH420,871,"TERON / AD. 989",,45.327908,-75.897305,,,0
WH430,1867,"1010 TERON",,45.327937,-75.897675,,,0
WH440,7978,"TERON / PENFIELD",,45.32509,-75.893572,,,0
WH443,526,"PARKWAY / EARL OF MARCH H.S.",,45.324106,-75.894756,,,0
WH444,521,"PARKWAY / EARL OF MARCH H.S.",,45.324197,-75.894947,,,0
WH450,6445,"TERON / PENFIELD",,45.325109,-75.893865,,,0
WH460,6446,"TERON / SALTER",,45.323223,-75.891054,,,0
WH470,7982,"TERON / SALTER",,45.323342,-75.891486,,,0
WH480,872,"PENFIELD / TERON",,45.325565,-75.893184,,,0
WH490,5328,"PENFIELD / BANTING",,45.327814,-75.891438,,,0
WH500,873,"PENFIELD / SELWYN",,45.330739,-75.893129,,,0
WH506,5327,"PENFIELD / RUTHERFORD",,45.33111,-75.898688,,,0
WH510,5339,"PENFIELD / RUTHERFRD",,45.331668,-75.895326,,,0
WH520,1825,"PENFIELD / TERON",,45.32969,-75.89906,,,0
WH530,822,"BEAVERBROOK / LEACOCK",,45.3286,-75.900615,,,0
WH531,3358,"BEAVERBROOK / GOW PARK PATH",,45.327456,-75.903765,,,0
WH535,879,"BEAVERBROOK / AD. 2",,45.327882,-75.902549,,,0
WH540,5338,"BEAVERBROOK / VARLEY",,45.327547,-75.90393,,,0
WH546,1818,"BEAVERBROOK / WESLOCK",,45.326549,-75.911097,,,0
WH547,6876,"BEAVERBROOK / VARLEY",,45.327314,-75.90938,,,0
WH548,1817,"BEAVERBROOK / WESLOCK",,45.326595,-75.911301,,,0
WH551,399,"BEAVERBROOK / VARLEY",,45.327202,-75.90859,,,0
WH565,5333,"VARLEY / CARR",,45.329865,-75.91017,,,0
WH575,5335,"VARLEY / CARR",,45.331221,-75.911419,,,0
WH585,5340,"VARLEY / CASSON",,45.333402,-75.908449,,,0
WH595,5345,"VARLEY DR.  / VARLEY LANE",,45.331983,-75.905542,,,0
WH605,5343,"VARLEY / MILNE",,45.32999,-75.904746,,,0
WH615,6877,"LEACOCK / BEVERBROOK",,45.327183,-75.904827,,,0
WH616,383,"BEAVERBROOK / LEACOCK",,45.328679,-75.900142,,,0
WH625,5348,"LEACOCK / PENTLAND",,45.324929,-75.904098,,,0
WH635,5346,"LEACOCK / AD. 51",,45.323457,-75.901447,,,0
WH645,5341,"LEACOCK / SANDWELL",,45.324779,-75.897811,,,0
WH655,5351,"LEACOCK / AD. 84",,45.326453,-75.89778,,,0
WH665,5352,"LEACOCK / KINGSFORD",,45.328103,-75.900072,,,0
WH702,1814,"CAMPEAU / TERON",,45.322504,-75.891316,,,0
WH707,1813,"CAMPEAU / TERON",,45.322345,-75.89179,,,0
WH710,2422,"CAMPEAU / JOHN MLACAK ARENA",,45.32083,-75.894714,,,0
WH715,2421,"CAMPEAU / JOHN MLACAK ARENA",,45.32099,-75.894215,,,0
WH720,6386,"CAMPEAU / GRAY",,45.318836,-75.897134,,,0
WH725,6387,"CAMPEAU / GRAY",,45.318862,-75.896776,,,0
WH730,6388,"CAMPEAU / DRYSDALE",,45.317872,-75.898585,,,0
WH732,6583,"CAMPEAU / KNUDSON",,45.317169,-75.900136,,,0
WH735,6389,"CAMPEAU / GRAY",,45.317638,-75.898588,,,0
WH744,7260,"KEYROCK / BRUNSKILL",,45.320275,-75.930168,,,0
WH746,7259,"KEYROCK / TORBEC",,45.319586,-75.931029,,,0
WH748,7258,"KEYROCK / BRUNSKILL",,45.320688,-75.933709,,,0
WH750,7079,"KEYROCK / LAUGHLIN",,45.320717,-75.934003,,,0
WH752,7078,"KEYROCK / TISCHART",,45.322989,-75.933023,,,0
WH754,7077,"KEYROCK / DOYON",,45.322802,-75.933433,,,0
WH756,7076,"KEYROCK / GOULBOURN FORCED",,45.325607,-75.9296,,,0
WH758,7075,"KEYROCK / NETTLESHIP",,45.325282,-75.931036,,,0
WH769,1111,"GOULBOURN FORCED / BADGELEY",,45.323522,-75.928056,,,0
WH770,1112,"GOULBOURN FORCED / BADGELEY",,45.324092,-75.928688,,,0
WH805,1815,"KNUDSON / CAMPEAU",,45.317589,-75.90119,,,0
WH825,5354,"KNUDSON / SHERK",,45.319598,-75.905034,,,0
WH835,5356,"KNUDSON / NELFORD",,45.322029,-75.907139,,,0
WH850,1875,"WESLOCK / KNUDSON",,45.325543,-75.91135,,,0
WH851,1286,"WESLOCK / WALDEN",,45.329729,-75.91521,,,0
WH852,1285,"WESLOCK / ZOKOL",,45.327262,-75.913297,,,0
WH853,1284,"WESLOCK / ZOKOL",,45.328282,-75.913898,,,0
WH854,1287,"WESLOCK / WALDEN",,45.329612,-75.915314,,,0
WH855,5332,"WESLOCK / KNUDSON",,45.325452,-75.911185,,,0
WH860,5786,"KNUDSON / WESLOCK",,45.325239,-75.911787,,,0
WH862,1846,"KNUDSON / HALLDORSON",,45.324629,-75.910339,,,0
WH864,5360,"KNUDSON / GOULDING",,45.323865,-75.914161,,,0
WH866,5361,"KNUDSON / GOULDING",,45.324357,-75.913492,,,0
WH868,5358,"KNUDSON / SHAUGHNESSY",,45.322665,-75.915321,,,0
WH870,5359,"KNUDSON / SHAUGHNESSY",,45.322548,-75.915259,,,0
WH871,5357,"KNUDSON / LANGFORD",,45.322265,-75.917991,,,0
WH872,5362,"KNUDSON / LANGFORD",,45.322023,-75.91816,,,0
WH873,5363,"KANATA / SHERRING",,45.320694,-75.918645,,,0
WH874,1847,"KANATA / KNUDSON",,45.320478,-75.918762,,,0
WH875,5364,"KANATA / SHERRING",,45.318519,-75.919152,,,0
WH876,5375,"KANATA / GOLDRIDGE",,45.3186,-75.91933,,,0
WH884,5365,"KANATA  / EVANSHAN",,45.31565,-75.919513,,,0
WH885,5368,"KANATA / HIGHMOUNT",,45.314195,-75.918291,,,0
WH886,5380,"KANATA / GOLDRIDGE",,45.315768,-75.919843,,,0
WH887,5369,"KANATA / ROBSON",,45.314492,-75.918415,,,0
WH888,5367,"KANATA / CAMPEAU",,45.313385,-75.916462,,,0
WH889,5828,"CAMPEAU / STONECROFT",,45.315342,-75.906203,,,0
WH890,5809,"CAMPEAU / STONECROFT",,45.315393,-75.907163,,,0
WH891,5370,"6501 CAMPEAU",,45.315088,-75.910755,,,0
WH892,5366,"6501 CAMPEAU",,45.314945,-75.911215,,,0
WH893,1138,"CAMPEAU / CANACHER",,45.316168,-75.903131,,,0
WH894,6584,"CAMPEAU / MARITIME",,45.316786,-75.900867,,,0
WH895,1137,"CAMPEAU / CANACHER",,45.316084,-75.903895,,,0
WH897,1269,"7000 CAMPEAU",,45.314004,-75.915261,,,0
WH898,1270,"7000 CAMPEAU",,45.31388,-75.915229,,,0
WH920,3058,"TERRY FOX 3B",,45.309475,-75.906887,,,0
WH930,3058,"TERRY FOX 3C",,45.309093,-75.907847,,,0
WH940,3058,"TERRY FOX 4A",,45.309741,-75.907943,,,0
WH950,3058,"TERRY FOX 4B",,45.310222,-75.907019,,,0
WH970,3018,"TERON 1A",,45.322582,-75.889343,,,0
WH980,3018,"TERON 2A",,45.322474,-75.889266,,,0
WI005,,"EAGLESON / EAGLESON PARK & RIDE",,45.319052,-75.885205,,,0
WI010,1702,"EAGLESON / KATIMAVIK",,45.313862,-75.882392,,,0
WI015,836,"EAGLESON / TIMM",,45.314204,-75.882299,,,0
WI020,826,"EAGLESON / KAKULU",,45.309882,-75.88014,,,0
WI025,6735,"EAGLESON / KAKULU",,45.310151,-75.880035,,,0
WI040,3300,"EAGLESON / SHATNER",,45.307526,-75.878839,,,0
WI060,1733,"KAKULU / EAGLESON",,45.310006,-75.881452,,,0
WI076,1725,"KAKULU / BERNIER",,45.306535,-75.892061,,,0
WI077,1724,"KAKULU / BERNIER",,45.306537,-75.892367,,,0
WI078,5379,"KAKULU / CASTLEFRANK",,45.304851,-75.895114,,,0
WI080,842,"KATIMAVIK / EAGLESON",,45.31438,-75.88333,,,0
WI090,6175,"KATIMAVIK / EAGLESON",,45.314236,-75.883332,,,0
WI100,845,"KATIMAVIK / HEARST",,45.315098,-75.886166,,,0
WI110,6174,"KATIMAVIK / CHIMO",,45.314918,-75.886258,,,0
WI120,846,"KATIMAVIK / PEARY",,45.315697,-75.888813,,,0
WI130,6173,"KATIMAVIK / PEARY",,45.31557,-75.888661,,,0
WI140,6176,"KATIMAVIK / BEAUFORT",,45.314505,-75.891479,,,0
WI150,862,"KATIMAVIK / BEAUFORT",,45.314424,-75.891377,,,0
WI160,1826,"KATIMAVIK / WHITNEY",,45.312314,-75.894053,,,0
WI170,855,"KATIMAVIK / WHITNEY",,45.312393,-75.893759,,,0
WI180,1870,"KATIMAVIK / CHIMO",,45.310633,-75.896137,,,0
WI185,6178,"KATIMAVIK / CASTLEFRANK",,45.308482,-75.89936,,,0
WI186,806,"KATIMAVIK / MCGIBBON",,45.306804,-75.902031,,,0
WI187,6170,"KATIMAVIK / DAVIS",,45.304581,-75.905369,,,0
WI189,3503,"KATIMAVIK / TERRY FOX",,45.302672,-75.907009,,,0
WI190,6172,"KATIMAVIK / CHIMO",,45.310587,-75.895959,,,0
WI195,835,"KATIMAVIK / CASTLEFRANK",,45.309123,-75.898117,,,0
WI196,6169,"KATIMAVIK / SEWELL",,45.306811,-75.90175,,,0
WI197,6168,"KATIMAVIK / CURRAN",,45.30458,-75.905178,,,0
WI198,6167,"KATIMAVIK / PATHWAY",,45.303702,-75.905991,,,0
WI199,805,"KATIMAVIK / TERRY FOX",,45.302734,-75.906689,,,0
WI229,1278,"CASTLEFRANK / KATIMAVIK",,45.309189,-75.89896,,,0
WI230,3361,"CASTLEFRANK / AIRD",,45.309889,-75.900085,,,0
WI235,3362,"CASTLEFRANK / AIRD",,45.310073,-75.900861,,,0
WI285,3504,"HAZELDEAN / EDGEWATER",,45.294703,-75.893896,,,0
WI350,5377,"ROBERTSON / MILL HILL",,45.317672,-75.844188,,,0
WI360,913,"ROBERTSON / MILL HILL",,45.317686,-75.843474,,,0
WI370,5376,"2405 ROBERTSON",,45.315514,-75.849226,,,0
WI380,5385,"2405 ROBERTSON",,45.315351,-75.849049,,,0
WI395,5381,"ROBERTSON / HAANEL",,45.311288,-75.859438,,,0
